"article_id","city_id"
36053,780082
36094,780089
36096,780089
36098,780089
36100,780089
36133,780070
36135,780070
36136,780070
36137,780070
36266,780155
36267,780155
36268,780155
36269,780155
36270,780166
36271,780166
36272,780166
36273,780166
36282,780182
36283,780182
36284,780182
36285,780182
36306,780187
36307,780187
36308,780187
36309,780187
36910,780336
36911,780336
36912,780336
36913,780336
36970,780331
36971,780331
36972,780331
36973,780331
36974,780348
36975,780348
36976,780348
36977,780348
36986,780337
36987,780337
36988,780337
36989,780337
37026,780355
37027,780355
37028,780355
37029,780355
37034,780349
37035,780349
37036,780349
37037,780349
37066,780370
37067,780370
37068,780370
37069,780370
37078,780373
37079,780373
37080,780373
37081,780373
37094,780364
37095,780364
37096,780364
37098,780338
37099,780338
37100,780338
37101,780338
37130,780379
37131,780379
37132,780379
37133,780379
37150,780382
37151,780382
37152,780382
37153,780382
37162,780380
37163,780380
37164,780380
37165,780380
37166,780402
37167,780402
37168,780402
37169,780402
37182,780396
37183,780396
37184,780396
37185,780396
37199,780381
37200,780381
37201,780381
37202,780404
37203,780404
37204,780404
37205,780404
37242,780387
37243,780387
37244,780387
37245,780387
37250,780412
37251,780412
37252,780412
37253,780412
37314,780419
37315,780419
37316,780419
37317,780419
37374,780443
37375,780443
37376,780443
37377,780443
37486,780476
37487,780476
37488,780476
37489,780476
37490,780462
37491,780462
37492,780462
37493,780462
37494,780482
37495,780482
37496,780482
37497,780482
37510,780473
37511,780473
37512,780473
37513,780473
37515,780485
37516,780485
37517,780485
37526,780481
37527,780481
37528,780481
37529,780481
37534,780494
37535,780494
37536,780494
37537,780494
37538,780489
37539,780489
37540,780489
37541,780489
37543,780483
37544,780483
37545,780483
37598,780490
37599,780490
37600,780490
37601,780490
37614,780477
37615,780477
37616,780477
37617,780477
37642,780532
37643,780532
37644,780532
37645,780532
37646,780513
37647,780513
37648,780513
37649,780513
37651,780531
37652,780531
37653,780531
37674,780507
37675,780507
37676,780507
37677,780507
37678,780528
37679,780528
37680,780528
37681,780528
37698,780515
37699,780515
37700,780515
37701,780515
37702,780518
37703,780518
37704,780518
37705,780518
37707,780527
37708,780527
37709,780527
37710,780535
37711,780535
37712,780535
37713,780535
37726,780537
37727,780537
37728,780537
37729,780537
37730,780542
37731,780542
37732,780542
37733,780542
37734,780503
37735,780503
37736,780503
37737,780503
37738,780520
37739,780520
37740,780520
27835,778040
29533,778454
30718,778775
31957,779064
31961,779064
31980,779086
31982,779087
31985,779087
31986,779088
31989,779088
33977,779587
33990,779588
33991,779588
33992,779588
33994,779584
33995,779584
33996,779584
33997,779584
34022,779602
34023,779602
34024,779602
34025,779602
34042,779620
34043,779620
34044,779620
34045,779620
34046,779623
34047,779623
34048,779623
34049,779623
34078,779613
34079,779613
34080,779613
34081,779613
34102,779631
34103,779631
34104,779631
34105,779631
34106,779629
34107,779629
34108,779629
34109,779629
34118,779630
34119,779630
34121,779630
34178,779627
34179,779627
34180,779627
34181,779627
34202,779652
34203,779652
34204,779652
34206,779660
34207,779660
34208,779660
34209,779660
34290,779678
34291,779678
34292,779678
34293,779678
34302,779670
34304,779670
34305,779670
34326,779689
34327,779689
34328,779689
34329,779689
34330,779692
34331,779692
34332,779692
34333,779692
34435,779705
34437,779705
34902,779817
34903,779817
34904,779817
34905,779817
34906,779825
34907,779825
34908,779825
34909,779825
34922,779832
34923,779832
34924,779832
34925,779832
34942,779836
34943,779836
34944,779836
34945,779836
35002,779847
35003,779847
35004,779847
35005,779847
35006,779858
35007,779858
35008,779858
35009,779858
35010,779833
35011,779833
35012,779833
35013,779833
35014,779856
35015,779856
35016,779856
35017,779856
35018,779854
35019,779854
35020,779854
35021,779854
35022,779860
35023,779860
35025,779860
35042,779865
35043,779865
35044,779865
35045,779865
35046,779868
35047,779868
35048,779868
35049,779868
35050,779857
35051,779857
35052,779857
35053,779857
35054,779849
35055,779849
35056,779849
35057,779849
35058,779877
35059,779877
35060,779877
35061,779877
35070,779876
35071,779876
35072,779876
35073,779876
35074,779871
35075,779871
35076,779871
35077,779871
35102,779890
35103,779890
35104,779890
35105,779890
35394,779924
35395,779924
35396,779924
35397,779924
35398,779941
35399,779941
35400,779941
35401,779941
35402,779928
35403,779928
35404,779928
35405,779928
35406,779948
35407,779948
35408,779948
35409,779948
35410,779953
35411,779953
35412,779953
35413,779953
35414,779954
35415,779954
35416,779954
35417,779954
35438,779956
35439,779956
35440,779956
35441,779956
35450,779955
35451,779955
35452,779955
35453,779955
35850,780059
35851,780059
35852,780059
35853,780059
35870,780051
35871,780051
35872,780051
35873,780051
35942,780117
35943,780117
35944,780117
35945,780117
35946,780106
35947,780106
35948,780106
35949,780106
35950,780125
35951,780125
35952,780125
35953,780125
36014,780136
36015,780136
36016,780136
36017,780136
36030,780115
36031,780115
36032,780115
36033,780115
36062,780080
36063,780080
36064,780080
36065,780080
36118,780129
36119,780129
36120,780129
36121,780129
36124,780124
36126,780124
36128,780124
36226,780165
36227,780165
36229,780165
36230,780179
36231,780179
36232,780179
36233,780179
36242,780151
36243,780151
36244,780151
36245,780151
27826,778057
29479,778463
30747,778786
31958,779089
31968,779078
31971,779072
31973,779072
34432,779702
34433,779702
34458,779722
34459,779722
34460,779722
34461,779722
34462,779709
34463,779709
34464,779709
34465,779709
34474,779720
34475,779720
34476,779720
34477,779720
34551,779739
34552,779739
34554,779728
34556,779728
34557,779728
34566,779736
34567,779736
34569,779736
34570,779756
34571,779756
34573,779756
34574,779741
34575,779741
34576,779741
34577,779741
34614,779718
34615,779718
34616,779718
34617,779718
34638,779745
34639,779745
34641,779745
34654,779767
34655,779767
34656,779767
34657,779767
34706,779764
34707,779764
34708,779764
34709,779764
34734,779772
34735,779772
34736,779772
34737,779772
34754,779792
34755,779792
34756,779792
34757,779792
34834,779797
34835,779797
34836,779797
34837,779797
34846,779799
34847,779799
34848,779799
34849,779799
34850,779819
34851,779819
34852,779819
34853,779819
34854,779803
34855,779803
34856,779803
34857,779803
34858,779812
34859,779812
34860,779812
34861,779812
34878,779810
34879,779810
34880,779810
34881,779810
34950,779844
34951,779844
34952,779844
34953,779844
34966,779851
34967,779851
34968,779851
34969,779851
34978,779835
34979,779835
34980,779835
34981,779835
34994,779846
34996,779846
34997,779846
35026,779838
35027,779838
35028,779838
35029,779838
35030,779864
35031,779864
35032,779864
35033,779864
35034,779852
35035,779852
35036,779852
35037,779852
35038,779855
35039,779855
35040,779855
35041,779855
35062,779866
35063,779866
35064,779866
35065,779866
35082,779862
35083,779862
35084,779862
35085,779862
35086,779878
35087,779878
35088,779878
35089,779878
35090,779867
35091,779867
35092,779867
35093,779867
35094,779880
35095,779880
35096,779880
35097,779880
35123,779872
35124,779872
35125,779872
35126,779892
35127,779892
35128,779892
35129,779892
35130,779896
35131,779896
35132,779896
35133,779896
35134,779885
35135,779885
35136,779885
35137,779885
35154,779883
35155,779883
35156,779883
35157,779883
35158,779879
35159,779879
35160,779879
35161,779879
35170,779881
35171,779881
35172,779881
35173,779881
35178,779905
35179,779905
35180,779905
35181,779905
35247,779917
35248,779917
35249,779917
35251,779922
35252,779922
35253,779922
35286,779914
35287,779914
35288,779914
35289,779914
35290,779875
35291,779875
35292,779875
35293,779875
35294,779925
35295,779925
35296,779925
35297,779925
35298,779923
35299,779923
35300,779923
35301,779923
35330,779935
35331,779935
35332,779935
35333,779935
35342,779915
35343,779915
35344,779915
35345,779915
35366,779933
35367,779933
35368,779933
35369,779933
35382,779944
35385,779944
35458,779957
35459,779957
35460,779957
35461,779957
35482,779975
35483,779975
35484,779975
35485,779975
35486,779973
35487,779973
35488,779973
35489,779973
35490,779978
35491,779978
35492,779978
35493,779978
35494,779983
35495,779983
35496,779983
35497,779983
35498,779982
35499,779982
35500,779982
35501,779982
35502,779966
27926,778089
29532,778488
29608,778498
30762,778789
30774,778799
31998,779106
34643,779755
34644,779755
34645,779755
34658,779754
34659,779754
34660,779754
34661,779754
34670,779762
34671,779762
34672,779762
34673,779762
34674,779769
34675,779769
34676,779769
34677,779769
34678,779753
34679,779753
34680,779753
34681,779753
34682,779773
34683,779773
34684,779773
34685,779773
34702,779781
34703,779781
34704,779781
34705,779781
34738,779783
34739,779783
34740,779783
34741,779783
34742,779778
34743,779778
34744,779778
34745,779778
34838,779790
34839,779790
34840,779790
34841,779790
34842,779813
34843,779813
34844,779813
34845,779813
34862,779824
34863,779824
34864,779824
34865,779824
34882,779818
34883,779818
34884,779818
34885,779818
34954,779841
34955,779841
34956,779841
34957,779841
34962,779837
34963,779837
34964,779837
34965,779837
34982,779828
34983,779828
34984,779828
34985,779828
34986,779845
34987,779845
34988,779845
34989,779845
34998,779853
34999,779853
35000,779853
35001,779853
35066,779863
35067,779863
35068,779863
35069,779863
35078,779873
35079,779873
35080,779873
35081,779873
35098,779869
35099,779869
35100,779869
35101,779869
35338,779938
35339,779938
35340,779938
35341,779938
35370,779952
35371,779952
35372,779952
35373,779952
35386,779930
35387,779930
35388,779930
35389,779930
35422,779946
35423,779946
35424,779946
35425,779946
35426,779961
35427,779961
35428,779961
35429,779961
35431,779969
35432,779969
35433,779969
35434,779958
35435,779958
35436,779958
35437,779958
35454,779960
35455,779960
35456,779960
35550,779993
35551,779993
35552,779993
35553,779993
35590,780004
35591,780004
35592,780004
35593,780004
35602,779989
35603,779989
35604,779989
35605,779989
35622,780020
35623,780020
35624,780020
35625,780020
35626,780006
35627,780006
35628,780006
35629,780006
35638,779986
35639,779986
35640,779986
35641,779986
35662,780017
35663,780017
35664,780017
35665,780017
35666,780015
35667,780015
35668,780015
35669,780015
35711,780010
35712,780010
35713,780010
35750,780030
35751,780030
35752,780030
35753,780030
35754,780032
35755,780032
35756,780032
35757,780032
35758,780044
35759,780044
35760,780044
35761,780044
35762,780042
35763,780042
35764,780042
35765,780042
35774,780035
35775,780035
35776,780035
35777,780035
35778,780040
35779,780040
35780,780040
35781,780040
35782,780036
35783,780036
35784,780036
35785,780036
35794,780039
35795,780039
35796,780039
35797,780039
35799,780049
35800,780049
35801,780049
35814,780041
35815,780041
35816,780041
35817,780041
35830,780053
35831,780053
35832,780053
35833,780053
35838,780052
35839,780052
35840,780052
35841,780052
36058,780116
36059,780116
36060,780116
36061,780116
36066,780095
36067,780095
36068,780095
36069,780095
36106,780101
36107,780101
36108,780101
36109,780101
36146,780105
36147,780105
36148,780105
36149,780105
38766,780777
38767,780777
38768,780777
38769,780777
38818,780797
38819,780797
38820,780797
38821,780797
38926,780826
27904,778071
27905,778071
29483,778464
30783,778784
32003,779101
34727,779774
34729,779774
34750,779798
34751,779798
34752,779798
34753,779798
34774,779802
34775,779802
34776,779802
34777,779802
34798,779809
34799,779809
34800,779809
34801,779809
34826,779811
34827,779811
34828,779811
34829,779811
34876,779820
34877,779820
34892,779807
34893,779807
34946,779834
34947,779834
34948,779834
34949,779834
34958,779840
34959,779840
34960,779840
34961,779840
34970,779850
34971,779850
34972,779850
34973,779850
34974,779830
34975,779830
34976,779830
34977,779830
34990,779848
34991,779848
34992,779848
34993,779848
35106,779861
35107,779861
35108,779861
35109,779861
35118,779859
35119,779859
35120,779859
35121,779859
35166,779897
35167,779897
35168,779897
35169,779897
35174,779891
35175,779891
35176,779891
35177,779891
35199,779894
35200,779894
35201,779894
35203,779887
35204,779887
35205,779887
35206,779900
35207,779900
35208,779900
35209,779900
35210,779906
35212,779906
35213,779906
35226,779911
35227,779911
35228,779911
35229,779911
35231,779909
35232,779909
35233,779909
35234,779918
35235,779918
35236,779918
35237,779918
35238,779916
35239,779916
35240,779916
35241,779916
35254,779902
35255,779902
35256,779902
35257,779902
35266,779913
35267,779913
35268,779913
35269,779913
35270,779920
35271,779920
35272,779920
35273,779920
35274,779903
35275,779903
35276,779903
35277,779903
35278,779912
35279,779912
35280,779912
35281,779912
35306,779927
35308,779927
35309,779927
35334,779932
35335,779932
35336,779932
35337,779932
35346,779945
35347,779945
35348,779945
35349,779945
35350,779931
35351,779931
35352,779931
35353,779931
35354,779940
35355,779940
35356,779940
35357,779940
35358,779951
35359,779951
35360,779951
35361,779951
35362,779942
35363,779942
35364,779942
35365,779942
35390,779943
35391,779943
35392,779943
35393,779943
35418,779947
35419,779947
35420,779947
35421,779947
35442,779959
35443,779959
35444,779959
35445,779959
35446,779962
35447,779962
35448,779962
35449,779962
35558,779981
35559,779981
35560,779981
35561,779981
35562,779965
35563,779965
35564,779965
35565,779965
35566,779998
35567,779998
35568,779998
35569,779998
35570,779994
35571,779994
35572,779994
35573,779994
35586,780001
35587,780001
35588,780001
35589,780001
35606,779996
35607,779996
35608,779996
35609,779996
35611,779985
35612,779985
35613,779985
35614,780008
35615,780008
35616,780008
35617,780008
35630,780009
35631,780009
35632,780009
35633,780009
35634,780013
35635,780013
35636,780013
35637,780013
35658,780024
35659,780024
35660,780024
35661,780024
35670,780023
35671,780023
35672,780023
35673,780023
35706,780018
35707,780018
35708,780018
35709,780018
35726,780029
35727,780029
35728,780029
35729,780029
35730,780027
35731,780027
35732,780027
35733,780027
35746,779979
35747,779979
35748,779979
35749,779979
35766,780047
35767,780047
35769,780047
35770,780046
35771,780046
35772,780046
35773,780046
35786,780050
35787,780050
27911,778065
27913,778065
29563,778489
30786,778776
30791,778800
30799,778770
30801,778770
30809,778803
32026,779097
34805,779793
34806,779796
34807,779796
34808,779796
34809,779796
34822,779800
34823,779800
34824,779800
34825,779800
34870,779823
34871,779823
34872,779823
34873,779823
34886,779829
34887,779829
34888,779829
34889,779829
36019,780131
36020,780131
36021,780131
36038,780112
36039,780112
36040,780112
36041,780112
36055,780134
36056,780134
36057,780134
36070,780086
36071,780086
36072,780086
36073,780086
36090,780104
36091,780104
36092,780104
36093,780104
36163,780127
36164,780127
36165,780127
36167,780139
36168,780139
36169,780139
36194,780145
36195,780145
36196,780145
36197,780145
36198,780147
36200,780147
36201,780147
36202,780156
36203,780156
36204,780156
36205,780156
36206,780163
36207,780163
36208,780163
36209,780163
36262,780158
36263,780158
36264,780158
36265,780158
36274,780150
36275,780150
36276,780150
36277,780150
36286,780157
36287,780157
36288,780157
36289,780157
36326,780178
36327,780178
36328,780178
36329,780178
36330,780173
36331,780173
36332,780173
36333,780173
36342,780184
36343,780184
36344,780184
36345,780184
36351,780172
36352,780172
36353,780172
36374,780164
36375,780164
36376,780164
36377,780164
36378,780175
36379,780175
36380,780175
36382,780198
36383,780198
36384,780198
36385,780198
36386,780204
36387,780204
36388,780204
36389,780204
36390,780206
36391,780206
36392,780206
36393,780206
36414,780197
36415,780197
36416,780197
36417,780197
36430,780219
36431,780219
36432,780219
36433,780219
36434,780205
36435,780205
36436,780205
36437,780205
36439,780214
36441,780214
36442,780231
36443,780231
36444,780231
36445,780231
36446,780228
36447,780228
36448,780228
36449,780228
36450,780209
36451,780209
36452,780209
36453,780209
36454,780233
36455,780233
36456,780233
36457,780233
36458,780221
36459,780221
36460,780221
36461,780221
36462,780215
36464,780215
36465,780215
36466,780229
36467,780229
36468,780229
36469,780229
36471,780220
36472,780220
36473,780220
36518,780218
36519,780218
36520,780218
36522,780225
36523,780225
36524,780225
36525,780225
36526,780236
36528,780236
36529,780236
36550,780210
36551,780210
36552,780210
36553,780210
36626,780255
36627,780255
36628,780255
36629,780255
36646,780252
36647,780252
36648,780252
36649,780252
36650,780282
36651,780282
36652,780282
36674,780268
36675,780268
36676,780268
36677,780268
36694,780273
36695,780273
36696,780273
36697,780273
36710,780270
36711,780270
36712,780270
36713,780270
36714,780258
36715,780258
36716,780258
36717,780258
36742,780276
36743,780276
36744,780276
36745,780276
36813,780292
36830,780287
36831,780287
36832,780287
36833,780287
36838,780317
36839,780317
36840,780317
36841,780317
36854,780305
36855,780305
36856,780305
36857,780305
36874,780316
36875,780316
36876,780316
36877,780316
36886,780326
36888,780326
36889,780326
37271,780418
37272,780418
37273,780418
37278,780407
37279,780407
37280,780407
27945,778073
29682,778527
30822,778798
30828,778806
32025,779098
35328,779937
35329,779937
35374,779950
35375,779950
35376,779950
35377,779950
35462,779974
35463,779974
35464,779974
35465,779974
35466,779949
35467,779949
35468,779949
35469,779949
35470,779964
35471,779964
35472,779964
35473,779964
35474,779972
35475,779972
35476,779972
35477,779972
35478,779968
35479,779968
35480,779968
35481,779968
35522,779990
35523,779990
35524,779990
35525,779990
35526,779999
35528,779999
35529,779999
35530,779991
35532,779991
35538,779997
35539,779997
35540,779997
35541,779997
35554,779971
35555,779971
35556,779971
35557,779971
35714,780034
35715,780034
35716,780034
35717,780034
35718,780028
35719,780028
35720,780028
35721,780028
35722,780038
35723,780038
35724,780038
35725,780038
35734,780014
35735,780014
35736,780014
35737,780014
35739,780033
35740,780033
35741,780033
35742,780031
35743,780031
35744,780031
35745,780031
35818,780054
35819,780054
35820,780054
35821,780054
35822,780066
35823,780066
35824,780066
35825,780066
35826,780063
35827,780063
35828,780063
35829,780063
35834,780057
35835,780057
35836,780057
35837,780057
35854,780068
35855,780068
35856,780068
35857,780068
35858,780060
35859,780060
35860,780060
35861,780060
35862,780058
35863,780058
35864,780058
35865,780058
35867,780081
35868,780081
35869,780081
36114,780109
36115,780109
36116,780109
36117,780109
36318,780149
36319,780149
36320,780149
36321,780149
36334,780174
36335,780174
36336,780174
36337,780174
36338,780181
36339,780181
36340,780181
36341,780181
36346,780185
36347,780185
36348,780185
36349,780185
36907,780302
36908,780302
36909,780302
36914,780321
36915,780321
36916,780321
36917,780321
36918,780342
36919,780342
36920,780342
36921,780342
36922,780339
36923,780339
36924,780339
36925,780339
36962,780329
36963,780329
36964,780329
36965,780329
36978,780332
36979,780332
36980,780332
36982,780359
36983,780359
36984,780359
36985,780359
37138,780389
37139,780389
37140,780389
37141,780389
37266,780394
37267,780394
37268,780394
37269,780394
37274,780423
37275,780423
37276,780423
37277,780423
37302,780434
37303,780434
37304,780434
37305,780434
37382,780440
37383,780440
37384,780440
37385,780440
37386,780445
37387,780445
37388,780445
37389,780445
37390,780436
37391,780436
37392,780436
37393,780436
37394,780455
37395,780455
37396,780455
37397,780455
37398,780453
37399,780453
37400,780453
37401,780453
37434,780470
37435,780470
37436,780470
37437,780470
37438,780460
37439,780460
37440,780460
37441,780460
37466,780454
37467,780454
37468,780454
37469,780454
37478,780468
37479,780468
37480,780468
37481,780468
37530,780474
37531,780474
37532,780474
37533,780474
37546,780461
37547,780461
37548,780461
37549,780461
37602,780496
37603,780496
37604,780496
37605,780496
37606,780502
37607,780502
37608,780502
37609,780502
37610,780487
37611,780487
37612,780487
37613,780487
37746,780547
37747,780547
37748,780547
37749,780547
37778,780548
37779,780548
27949,778079
28022,778080
28043,778074
29742,778532
30830,778814
30835,778807
32069,779121
35503,779966
35504,779966
35505,779966
35506,779963
35507,779963
35508,779963
35509,779963
35510,779977
35511,779977
35512,779977
35513,779977
35514,779976
35515,779976
35516,779976
35517,779976
35518,779987
35519,779987
35520,779987
35521,779987
35534,779970
35535,779970
35536,779970
35537,779970
35542,779967
35543,779967
35544,779967
35545,779967
35546,779980
35547,779980
35548,779980
35549,779980
35574,779995
35575,779995
35577,779995
35578,780003
35579,780003
35580,780003
35581,780003
35582,780000
35583,780000
35584,780000
35585,780000
35594,779988
35596,779988
35597,779988
35598,779984
35599,779984
35600,779984
35601,779984
35618,780011
35619,780011
35620,780011
35621,780011
35642,779992
35643,779992
35644,779992
35645,779992
35646,780022
35647,780022
35648,780022
35649,780022
35650,780012
35651,780012
35652,780012
35653,780012
35654,780019
35655,780019
35656,780019
35657,780019
35674,780002
35675,780002
35676,780002
35677,780002
35678,780026
35679,780026
35680,780026
35681,780026
35682,780005
35684,780005
35685,780005
35686,780021
35687,780021
35688,780021
35689,780021
35690,780016
35691,780016
35692,780016
35693,780016
35694,780007
35695,780007
35696,780007
35697,780007
35698,780025
35699,780025
35700,780025
35701,780025
35703,780037
35704,780037
35846,780055
35847,780055
35848,780055
35849,780055
35874,780071
35875,780071
35876,780071
35877,780071
35882,780065
35883,780065
35884,780065
35885,780065
35890,780061
35891,780061
35892,780061
35893,780061
35894,780074
35895,780074
35896,780074
35897,780074
35906,780091
35907,780091
35908,780091
35909,780091
35910,780079
35911,780079
35912,780079
35913,780079
35914,780096
35915,780096
35916,780096
35917,780096
35918,780100
35919,780100
35920,780100
35921,780100
35922,780103
35923,780103
35924,780103
35925,780103
35926,780083
35927,780083
35928,780083
35929,780083
35938,780114
35939,780114
35940,780114
35941,780114
35954,780121
35955,780121
35956,780121
35957,780121
35975,780076
35976,780076
35977,780076
35978,780072
35979,780072
35980,780072
35981,780072
35982,780073
35983,780073
35984,780073
35985,780073
35986,780077
35987,780077
35988,780077
35989,780077
35990,780137
35991,780137
35992,780137
35993,780137
35994,780097
35995,780097
35996,780097
35997,780097
35998,780135
35999,780135
36000,780135
36001,780135
36002,780122
36003,780122
36004,780122
36005,780122
36010,780126
36011,780126
36012,780126
36013,780126
36095,780093
36097,780093
36099,780093
36101,780093
36142,780098
36143,780098
36144,780098
36145,780098
36157,780090
36159,780090
36160,780090
36170,780141
36171,780141
36172,780141
36173,780141
36174,780138
36175,780138
36176,780138
36177,780138
36178,780084
36179,780084
36180,780084
36182,780144
36183,780144
36184,780144
36185,780144
36186,780142
36187,780142
36188,780142
36189,780142
36190,780146
36191,780146
36192,780146
36193,780146
28036,778110
29698,778520
29701,778520
30852,778812
32089,779123
32124,779126
35789,780050
35790,780045
35791,780045
35792,780045
35793,780045
35802,780064
35803,780064
35804,780064
35805,780064
35806,780048
35807,780048
35808,780048
35809,780048
35811,780056
35812,780056
35813,780056
35842,780043
35843,780043
35844,780043
35845,780043
35878,780062
35879,780062
35880,780062
35881,780062
35886,780069
35887,780069
35888,780069
35889,780069
35898,780067
35899,780067
35900,780067
35901,780067
35902,780088
35903,780088
35904,780088
35905,780088
35930,780102
35931,780102
35932,780102
35933,780102
35934,780111
35935,780111
35936,780111
35937,780111
35958,780123
35959,780123
35961,780123
35962,780118
35963,780118
35964,780118
35966,780130
35967,780130
35968,780130
35969,780130
35971,780085
35972,780085
35973,780085
36006,780078
36008,780078
36009,780078
36026,780108
36027,780108
36028,780108
36029,780108
36074,780128
36075,780128
36076,780128
36077,780128
36086,780110
36087,780110
36088,780110
36089,780110
36131,780133
36132,780133
36134,780133
36154,780094
36156,780094
36158,780094
36161,780094
36214,780186
36250,780162
36251,780162
36252,780162
36310,780154
36311,780154
36312,780154
36313,780154
36358,780183
36359,780183
36360,780183
36361,780183
36758,780286
36759,780286
36760,780286
36761,780286
36762,780301
36763,780301
36764,780301
36765,780301
36778,780293
36779,780293
36780,780293
36781,780293
36782,780295
36783,780295
36784,780295
36785,780295
36786,780294
36787,780294
36788,780294
36789,780294
36790,780296
36791,780296
36792,780296
36793,780296
36794,780315
36795,780315
36796,780315
36797,780315
36798,780288
36799,780288
36800,780288
36801,780288
36814,780299
36815,780299
36816,780299
36817,780299
36834,780297
36835,780297
36836,780297
36837,780297
36842,780318
36843,780318
36844,780318
36845,780318
36846,780313
36847,780313
36848,780313
36849,780313
36850,780300
36851,780300
36852,780300
36853,780300
36878,780334
36879,780334
36880,780334
36881,780334
36883,780311
36884,780311
36885,780311
37326,780427
37327,780427
37328,780427
37329,780427
37330,780424
37331,780424
37332,780424
37333,780424
37334,780420
37335,780420
37336,780420
37337,780420
37338,780435
37339,780435
37340,780435
37341,780435
37342,780432
37344,780432
37345,780432
37346,780449
37347,780449
37348,780449
37349,780449
37362,780447
37363,780447
37364,780447
37365,780447
37918,780591
37919,780591
37920,780591
37921,780591
37930,780582
37931,780582
37932,780582
37933,780582
37938,780575
37939,780575
37940,780575
37941,780575
37954,780559
37955,780559
37956,780559
37957,780559
37959,780593
37960,780593
37961,780593
37962,780572
37963,780572
37964,780572
37966,780594
37967,780594
37968,780594
37969,780594
37970,780606
37971,780606
37972,780606
37973,780606
37974,780581
37975,780581
37976,780581
37977,780581
37978,780596
37979,780596
37980,780596
37981,780596
37982,780608
37983,780608
37984,780608
37985,780608
38030,780603
28000,778091
29756,778533
30877,778808
32098,779129
36037,780132
36046,780120
36047,780120
36048,780120
36049,780120
36042,780092
36043,780092
36044,780092
36045,780092
36110,780143
36111,780143
36112,780143
36113,780143
36150,780113
36151,780113
36152,780113
36153,780113
36218,780153
36219,780153
36220,780153
36221,780153
36246,780190
36247,780190
36248,780190
36249,780190
36303,780191
36304,780191
36305,780191
36362,780152
36363,780152
36364,780152
36365,780152
36394,780195
36395,780195
36396,780195
36397,780195
36418,780196
36419,780196
36420,780196
36421,780196
36422,780232
36423,780232
36424,780232
36425,780232
36426,780199
36427,780199
36428,780199
36429,780199
36474,780188
36475,780188
36476,780188
36477,780188
36486,780213
36488,780213
36489,780213
36490,780224
36491,780224
36492,780224
36493,780224
36498,780216
36499,780216
36500,780216
36501,780216
36502,780211
36503,780211
36504,780211
36505,780211
36514,780217
36515,780217
36516,780217
36517,780217
36554,780240
36555,780240
36556,780240
36557,780240
36634,780260
36635,780260
36636,780260
36637,780260
36638,780263
36639,780263
36640,780263
36641,780263
36642,780254
36643,780254
36644,780254
36645,780254
36655,780267
36656,780267
36666,780272
36667,780272
36668,780272
36669,780272
36678,780259
36679,780259
36680,780259
36681,780259
36682,780274
36683,780274
36684,780274
36685,780274
36686,780278
36687,780278
36688,780278
36689,780278
36698,780249
36699,780249
36700,780249
36701,780249
36702,780271
36703,780271
36704,780271
36705,780271
36706,780275
36707,780275
36708,780275
36709,780275
36718,780285
36719,780285
36720,780285
36721,780285
36722,780281
36723,780281
36724,780281
36725,780281
36726,780269
36728,780269
36729,780269
36730,780283
36731,780283
36733,780283
36734,780279
36735,780279
36736,780279
36737,780279
36738,780277
36739,780277
36740,780277
36741,780277
36898,780319
36899,780319
36900,780319
36901,780319
36926,780320
36927,780320
36928,780320
36929,780320
36930,780324
36931,780324
36932,780324
36933,780324
36934,780323
36935,780323
36936,780323
36937,780323
36939,780335
36940,780335
36941,780335
36942,780341
36943,780341
36944,780341
36945,780341
36946,780333
36947,780333
36948,780333
36949,780333
36950,780327
36951,780327
36952,780327
36953,780327
36954,780309
36955,780309
36956,780309
36957,780309
36958,780346
36959,780346
36960,780346
36961,780346
36994,780354
36996,780354
36997,780354
36998,780350
36999,780350
37000,780350
37001,780350
37014,780351
37015,780351
37016,780351
37017,780351
37018,780347
37019,780347
37020,780347
37021,780347
37031,780367
37032,780367
37033,780367
37070,780375
37071,780375
37072,780375
37073,780375
37074,780360
37075,780360
37076,780360
37077,780360
37090,780366
37091,780366
37092,780366
37093,780366
37134,780397
37135,780397
37136,780397
37137,780397
37154,780390
37155,780390
37156,780390
37157,780390
37210,780400
37211,780400
37212,780400
37213,780400
37258,780411
37259,780411
28054,778111
28056,778111
28060,778113
29740,778538
30889,778813
32110,779112
36078,780119
36079,780119
36080,780119
36081,780119
36102,780140
36103,780140
36104,780140
36105,780140
36138,780075
36139,780075
36140,780075
36141,780075
36222,780168
36223,780168
36224,780168
36225,780168
36234,780159
36235,780159
36236,780159
36237,780159
36238,780189
36239,780189
36258,780170
36259,780170
36260,780170
36261,780170
36278,780176
36279,780176
36280,780176
36281,780176
36294,780160
36295,780160
36296,780160
36297,780160
36322,780169
36324,780169
36325,780169
36354,780192
36355,780192
36356,780192
36357,780192
36558,780235
36559,780235
36560,780235
36561,780235
36575,780208
36576,780208
36577,780208
36594,780250
36595,780250
36596,780250
36597,780250
36598,780242
36599,780242
36600,780242
36601,780242
36602,780256
36603,780256
36604,780256
36605,780256
36606,780251
36607,780251
36608,780251
36609,780251
36610,780261
36611,780261
36612,780261
36613,780261
36622,780262
36623,780262
36624,780262
36625,780262
36750,780290
36751,780290
36752,780290
36753,780290
36902,780330
36903,780330
36904,780330
36905,780330
36966,780353
36967,780353
36968,780353
36969,780353
36990,780344
36991,780344
36992,780344
36993,780344
37002,780343
37003,780343
37004,780343
37005,780343
37006,780352
